County,Sex,Occode,final_result,Count,Year,Occupation_String,HISCO_x,HISCO_y,Occode_Desc,HISCO_Desc,complexity,standardized,category,confidence,needs_llm_check,confidence_reason,invalid_words,is_multiple_occupation,standardized_llm,OccCANINE_Check,all_predicted_hisco,prediction_count,prediction_details
Kent (Extra London),Male,181,labourer ag farm,2,1881,labourer ag farm,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,labourer ag farm,general_labour,0.9,False,acceptable_quality,[],False,,"[[99910, np.float32(0.9852829), 'Labourer']]",,,
Kent (Extra London),Male,723,retort setter gas works,2,1881,retort setter gas works,87130,74925,GAS WORKS SERVICE,Coal-Gas Maker,,retort setter gas works,other,0.9,False,acceptable_quality,[],False,,[],,,
Kent (Extra London),Male,787,pupil or scholar,2,1881,pupil or scholar,99999,99999,SCHOLARS ETC,Unspecified worktitle or several titles,,pupil or scholar,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,,"[[13990, np.float32(0.9850391), 'Other Teachers']]","[[13990, np.float32(0.8365262), 'Other Teachers']]; [[58320, np.float32(0.34297797), 'Officer']]",2.0,"[{'hisco': ""[[13990, np.float32(0.8365262), 'Other Teachers']]"", 'split_index': 0, 'occupation': 'pupil'}, {'hisco': ""[[58320, np.float32(0.34297797), 'Officer']]"", 'split_index': 1, 'occupation': 'scholar'}]"
Kent (Extra London),Female,46,village nurse,1,1881,village nurse s m s,7110,7110,NURSES (MEDICAL NOT DOMESTIC) INCLUDING POOR LAW NURSES,"Professional Nurse, General",complex,village nurse s m s,domestic_service,0.27,True,unchanged_with_many_invalid_words,"['s', 'm', 's']",False,village nurse s m s,"[[7110, np.float32(0.9660046), 'Professional Nurse, General']]",,,
Kent (Extra London),Female,181,agricultural labourer,1,1881,ag labourer in fields,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,agricultural labourer,agricultural,0.5038496320283327,False,acceptable_quality,[],False,,"[[99910, np.float32(0.85893285), 'Labourer']]",,,
Kent (Extra London),Female,181,formerly farm servant,1,1881,formerly farm servant,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,formerly farm servant,agricultural,0.9,False,acceptable_quality,[],False,,"[[62120, np.float32(0.86457515), 'Farm Servant']]",,,
Kent (Extra London),Female,628,draper emplying assist,1,1881,draper emplying  assist,41010,41025,DRAPERS LINEN DRAPERS MERCERS,Working Proprietor (Wholesale or Retail Trade),,draper emplying assist,retail_trade,0.6908253429700068,True,modification_poor_result,['emplying'],False,draper emplying assist,"[[94990, np.float32(0.67943263), 'Other Production and Related Workers Not Elsewhere Classified']]",,,
Kent (Extra London),Female,698,green grocer in shop,1,1881,green grocer in shop,41010,41030,GREENGROCERS FRUITERERS POTATO DEALERS,Working Proprietor (Retail Trade),,green grocer in shop,food_drink,0.9,False,acceptable_quality,[],False,,"[[41030, np.float32(0.531644), 'Working Proprietor (Retail Trade)'], [45130, np.float32(0.23901369), 'Retail Trade Salesperson']]",,,
Kent (Extra London),Female,789,builders surveyor wife,1,1881,builders surveyor wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,builders surveyor wife,family_dependent,0.9,False,acceptable_quality,[],False,,"[[3010, np.float32(0.88992834), 'Surveyor, General']]",,,
Kent (Extra London),Female,789,no occ blacksmith wife,1,1881,no occ blacksmiths wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,no occ blacksmith wife,family_dependent,0.8195619911009847,False,acceptable_quality,[],False,,"[[54090, np.float32(0.36900187), 'Other Maids and Related Housekeeping Service Workers']]",,,
Kent (Extra London),Male,6,civil service excise branch ride officer,1,1881,civil service excise branch ride officer,20200,31000,OTHER CIVIL SERVICE OFFICERS AND CLERKS,"Government Executive Official, Specialisation Unknown",,civil service excise branch ride officer,other,0.9,False,acceptable_quality,[],False,,"[[2210, np.float32(0.24903652), 'Civil Engineer, General'], [31000, np.float32(0.8460728), 'Government Executive Official, Specialisation Unknown']]",,,
Kent (Extra London),Male,19,retired major in the army,1,1881,major in the army retired,58420,58320,ARMY OFFICERS (RETIRED),Officer,,retired major in the army,unemployed_seeking,0.8705716902840996,False,acceptable_quality,[],False,,"[[58320, np.float32(0.9874357), 'Officer']]",,,
Kent (Extra London),Male,44,veterinary surgeon mr cuvs,1,1881,veterinary surgeon m r c u v s,6300,6510,VETERINARY SURGEONS,"Veterinarian, General",,veterinary surgeon m r c u v s,professional_clerical,0.27,True,unchanged_with_many_invalid_words,"['m', 'r', 'c', 'u', 'v', 's']",False,veterinary surgeon m r c u v s,"[[6510, np.float32(0.9290756), 'Veterinarian, General']]",,,
Kent (Extra London),Male,76,teacher of languages maths,1,1881,teacher of languages  maths,17120,17120,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Composer,,teacher of languages maths,professional_clerical,0.8900100584126297,False,acceptable_quality,[],False,,"[[13020, np.float32(0.2565989), 'Teacher, Level and Subject Unknown, Not University and Higher Education Level'], [13215, np.float32(0.69070894), 'Languages and Literature Teacher (Second Level)']]",,,
Kent (Extra London),Male,84,gentlemans domestic servant,1,1881,gentlemans domestic servant,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,gentlemans domestic servant,domestic_service,0.9,False,acceptable_quality,[],False,,"[[54020, np.float32(0.7408705), 'House Servant'], [62120, np.float32(0.27732322), 'Farm Servant']]",,,
Kent (Extra London),Male,84,servant to a family domestic,1,1881,servant to a family domestic,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,complex,servant to a family domestic,domestic_service,0.7200000000000001,False,unchanged_with_few_invalid_words,['a'],False,,"[[54020, np.float32(0.6425558), 'House Servant'], [62120, np.float32(0.39241976), 'Farm Servant']]",,,
Kent (Extra London),Male,105,formerly tilemaker,1,1881,formerly tilemaker,56000,56010,"LAUNDRY WORKER: WASHER, IRONER, MANGLER, ETC. (NOT DOMESTIC)","Launderer,  General",,formerly tilemaker,other,0.9,False,acceptable_quality,[],False,,[],,,
Kent (Extra London),Male,108,nautical assessor home department csc,1,1881,nautical assessor home department csc,54010,54010,SERVANTS - UNDEFINED (NON-RESIDENT),"Domestic Servant, General",complex,nautical assessor home department csc,other,0.7200000000000001,False,unchanged_with_few_invalid_words,['csc'],False,,"[[30000, np.float32(0.47496834), 'Clerical or Related Worker, Specialisation Unknown'], [31030, np.float32(0.55501825), 'Tax Assessor']]",,,
Kent (Extra London),Male,119,agency clerk,1,1881,agency clerk,39310,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",,agency clerk,professional_clerical,0.9,False,acceptable_quality,[],False,,"[[30000, np.float32(0.30257535), 'Clerical or Related Worker, Specialisation Unknown'], [39310, np.float32(0.5347026), 'Office Clerk, General']]",,,
Kent (Extra London),Male,157,seaman mate,1,1881,seaman mate,4250,98100,MERCHANT SERVICE; SEAMAN-NAVIGATING DEPARTMENT,"Ships’ Deck Rating, Barge Crew or Boatman, Specialisation Unknown",moderate,seaman mate,transport_communication,0.9,False,acceptable_quality,[],False,,"[[4200, np.float32(0.5444362), ""Ships' Deck Officer or Pilot, Specialisation Unknown""], [98130, np.float32(0.5672045), 'Able Seaman']]",,,
Kent (Extra London),Male,159,steward,1,1881,steward,52030,54060,"MERCHANT SERVICE: SEAMAN--COOKS, STEWARDS, AND OTHERS (SUBSIDIARY SERVICE)",Ship's Steward,simple,steward,other,0.9,False,acceptable_quality,[],False,,"[[54060, np.float32(0.22211012), ""Ship's Steward""]]",,,
Kent (Extra London),Male,171,boy errand greengrocers,1,1881,errand boy greengrocers,37040,37040,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Messenger,moderate,boy errand greengrocers,food_drink,0.8849722999975022,False,acceptable_quality,[],False,,"[[37040, np.float32(0.99733907), 'Messenger']]",,,
Kent (Extra London),Male,171,labourer porter,1,1881,labourer porter,37040,37040,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Messenger,,labourer porter,transport_communication,0.9,False,acceptable_quality,[],False,,"[[97125, np.float32(0.8551295), 'Loader of Ship, Truck, Wagon or Airplane']]",,,
Kent (Extra London),Male,348,shipwright,1,1881,shipwright h m d,87530,95440,SHIPWRIGHTS - WOOD SHIPS,Wood Shipwright,,shipwright,crafts_trades,0.6826215201108825,False,acceptable_quality,[],False,,"[[54090, np.float32(0.2240861), 'Other Maids and Related Housekeeping Service Workers'], [95440, np.float32(0.6304969), 'Wood Shipwright']]",,,
Kent (Extra London),Male,425,master plumber decorator,1,1881,plumber  decorator master,87130,87105,"PLUMBER, PIPE FITTER","Plumber, General",,master plumber decorator,building_construction,0.8641942726475275,False,acceptable_quality,[],False,,[],,,
Kent (Extra London),Male,464,brickyard labourer layer,1,1881,brickyard labourer layer,89300,89242,"BRICK, PLAIN TILE, TERRA-COTTA--MAKER",Brick and Tile Moulder (Hand or Machine),moderate,brickyard labourer layer,general_labour,0.9,False,acceptable_quality,[],False,,"[[99910, np.float32(0.89599013), 'Labourer']]",,,
Kent (Extra London),Male,510,pauper harness maker,1,1881,harness maker retd pauper,80320,80320,SADDLE HARNESS AND WHIP MAKERS,Saddler and Harness Maker,,pauper harness maker,crafts_trades,0.8207714353972287,False,acceptable_quality,[],False,,"[[80320, np.float32(0.70311534), 'Saddler and Harness Maker'], [80390, np.float32(0.22138709), 'Other Leather Goods Makers']]",,,
Kent (Extra London),Male,519,rag engineer in paper miller,1,1881,rag engineer in paper mill,73300,73400,PAPER MANUFACTURE,"Paper Maker, Specialisation Unknown",,rag engineer in paper miller,food_drink,0.8345304183575414,False,acceptable_quality,[],False,,[],,,
Kent (Extra London),Male,601,various investments,1,1881,various investments,75400,75500,KNITTER (UNDEFINED),"Knitter, Specialisation Unknown",,various investments,other,0.9,False,acceptable_quality,[],False,,[],,,
Kent (Extra London),Male,608,colour sergeant miller,1,1881,colour sergt donegal mill,75000,99930,FACTORY HANDS (TEXTILE) UNDEFINED (VARIOUS),Factory Worker,,colour sergt donegal miller,food_drink,0.6402295815611407,True,modification_poor_result,"['sergt', 'donegal']",False,colour sergt donegal miller,"[[58330, np.float32(0.9669048), 'NonCommissioned Officer']]",,,
Kent (Extra London),Male,677,drayman,1,1881,dairyman,61260,62510,"COWKEEPERS, MILKSELLERS","Dairy Farm Worker, General",simple,drayman,transport_communication,0.7927140388264003,False,acceptable_quality,[],False,,"[[98620, np.float32(0.8428871), 'AnimalDrawn Vehicle Driver (Road)']]",,,
Kent (Extra London),Male,766,engine driver,1,1881,engine driver marine,96900,96910,"ENGINE DRIVERS, STOKERS, FIREMEN (NOT RAILWAY, MARINE, OR AGRICULTURAL)","Stationary Engine Operator, General",moderate,engine driver,transport_communication,0.6862204634097738,False,acceptable_quality,[],False,,"[[98320, np.float32(0.83155954), 'Railway Engine Driver']]",,,
Kent (Extra London),Male,772,retired licensed victualler,1,1881,retired licensed victlr,99999,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,retired licensed victualler,unemployed_seeking,0.931028197950078,False,acceptable_quality,[],False,,"[[51050, np.float32(0.92735595), 'Working Proprietor  , Bar and Snack Bar)']]",,,
Lancashire,Male,85,coachman,293,1881,coachman dom,98520,98620,DOMESTIC--COACHMAN,Animal-Drawn Vehicle Driver (Road),,coachman,transport_communication,0.6669870385712855,False,acceptable_quality,[],False,,"[[98590, np.float32(0.40631324), 'Other MotorVehicle Drivers']]",,,
Lancashire,Female,548,carder in cotton miller,79,1881,carder in cotton mill,75100,75130,COTTON & COTTON GOODS MANUFACTURE CARD BLOWING ROOM PROCESSES,Fibre Picker,,carder in cotton miller,food_drink,0.8198201564326479,False,acceptable_quality,[],False,,"[[75100, np.float32(0.66954535), 'Fibre Preparer, Specialisation Unknown'], [79990, np.float32(0.35106122), 'Other Tailors, Dressmakers, Sewers, Upholsterers and Related Workers']]",,,
Lancashire,Female,550,warper cotton,65,1881,warper cotton,75200,75250,COTTON & COTTON GOODS MANUFACTURE WINDING WARPING PROCESSES,Winder,,warper cotton,other,0.9,False,acceptable_quality,[],False,,"[[75200, np.float32(0.96805936), 'Spinners and Winders']]",,,
Lancashire,Female,512,brush maker,55,1881,brushmaker,94290,94230,BRUSH AND BROOM MAKERS,Brush Maker (Hand),simple,brush maker,manufacturing_other,0.8635379209230444,False,acceptable_quality,[],False,,"[[94290, np.float32(0.98923665), 'Other Basketry Weavers and Brush Makers']]",,,
Lancashire,Male,454,lath cutter,16,1881,lath cutter,81990,95490,"LATH, WOODEN FENCE, HURDLE-MAKER","Other Carpenters, Joiners and Parquetry Workers",,lath cutter,other,0.9,False,acceptable_quality,[],False,,"[[81990, np.float32(0.9563339), 'Other Cabinetmakers and Related Woodworkers']]",,,
Lancashire,Male,519,hand copper miner,16,1881,paper mill hand,73300,73400,PAPER MANUFACTURE,"Paper Maker, Specialisation Unknown",,hand copper miner,mining_quarrying,0.5597294908074817,False,acceptable_quality,[],False,,"[[87330, np.float32(0.8746314), 'Coppersmith']]",,,
Lancashire,Female,76,singer,13,1881,singer,17120,17145,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Singer,simple,singer,other,0.9,False,acceptable_quality,[],False,,"[[54090, np.float32(0.22610232), 'Other Maids and Related Housekeeping Service Workers']]",,,
Lancashire,Female,552,operative cotton out of work,13,1881,cotton operative out of work,75990,75990,COTTON & COTTON GOODS MANUFACTURE OTHER PROCESSES,"Other Spinners, Weavers, Knitters, Dyers and Related Workers",,operative cotton out of work,other,0.8777084789898202,False,acceptable_quality,[],False,,"[[79990, np.float32(0.82680804), 'Other Tailors, Dressmakers, Sewers, Upholsterers and Related Workers']]",,,
Lancashire,Male,138,buss conductor,12,1881,buss conductor,98550,98620,COACHMAN (NOT DOMESTIC): CABMAN,Animal-Drawn Vehicle Driver (Road),moderate,buss conductor,other,0.9,False,acceptable_quality,[],False,,"[[36040, np.float32(0.98550516), 'Bus Conductor']]",,,
Lancashire,Male,198,coal labourer,12,1881,collier labourer,71120,71105,COAL MINERS - OTHERS BELOW GROUND & UNDEFINED,"Miner, General",,coal labourer,general_labour,0.7031171289722002,False,acceptable_quality,[],False,,"[[98590, np.float32(0.97426957), 'Other MotorVehicle Drivers']]",,,
Lancashire,Female,588,sack bag maker,10,1881,sack  bag maker,79990,75000,SACKING MANUFACTURE (VARIOUS),"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",,sack bag maker,other,0.8815231147896843,False,acceptable_quality,[],False,,"[[79990, np.float32(0.983942), 'Other Tailors, Dressmakers, Sewers, Upholsterers and Related Workers']]",,,
Lancashire,Male,999,s,9,1881,s,-1,0,,,simple,s,agricultural,0.27,True,unchanged_with_many_invalid_words,['s'],False,s,"[[54090, np.float32(0.81876916), 'Other Maids and Related Housekeeping Service Workers']]",,,
Lancashire,Female,76,vocalist musician,8,1881,vocalist mus,17120,17120,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Composer,,vocalist musician,personal_service,0.6822443127111202,False,acceptable_quality,[],False,,"[[13100, np.float32(0.40347502), 'University and Higher Education Teacher, Subject Unknown']]",,,
Lancashire,Male,552,packer at bleachworks cotton,5,1881,packer at bleachworks cotton,75990,75990,COTTON & COTTON GOODS MANUFACTURE OTHER PROCESSES,"Other Spinners, Weavers, Knitters, Dyers and Related Workers",,packer at bleachworks cotton,other,0.9,False,acceptable_quality,[],False,,"[[75600, np.float32(0.45129517), 'Bleachers, Dyers and Textile Product Finishers'], [75990, np.float32(0.44951096), 'Other Spinners, Weavers, Knitters, Dyers and Related Workers']]",,,
Lancashire,Male,409,operative carpenter joiner,4,1881,operative carpenter  joiner,95410,95410,"CARPENTER, JOINER","Carpenter, General",,operative carpenter joiner,building_construction,0.8900100584126297,False,acceptable_quality,[],False,,"[[79990, np.float32(0.7669194), 'Other Tailors, Dressmakers, Sewers, Upholsterers and Related Workers']]",,,
Lancashire,Male,113,apprentice meat salesman,3,1881,apprentice salesman,43090,45125,SALESMEN AND BUYERS (NOT OTHERWISE DESCRIBED),"Salesperson, Wholesale or Retail Trade",,apprentice meat salesman,food_drink,0.8275131547533967,False,acceptable_quality,[],False,,"[[77310, np.float32(0.48612997), 'Butcher, General']]",,,
Lancashire,Male,119,clerk bleach works,3,1881,clerk bleach works,39310,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",,clerk bleach works,professional_clerical,0.9,False,acceptable_quality,[],False,,"[[75600, np.float32(0.9604727), 'Bleachers, Dyers and Textile Product Finishers']]",,,
